순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
2068,119500,포메탈,2540,-55,-2.1,33392,85405155,2640,2640,2525,30091969280,0.0,11847232,,,
2069,035200,프럼파스트,3090,65,2.2,109707,331578690,3010,3100,2940,30067523100,0.0,9730590,,,
2070,003925,남양유업우,180000,1000,0.6,150,26797000,178000,180000,176000,29999160000,0.0,166662,,,
2071,134060,이퓨쳐,6290,180,3.0,29917,184004140,6110,6400,6000,29998582500,0.0,4769250,,,
2072,015260,에이엔피,360,-3,-0.8,131592,46809069,363,363,350,29802552480,0.0,82784868,,,
2073,130500,GH신소재,2700,-60,-2.2,61218,166371105,2760,2760,2675,29700000000,0.0,11000000,,,
2074,012170,키위미디어그룹,150,0,0.0,0,0,0,0,0,29592697500,0.0,197284650,,,
2075,127120,디엔에이링크,2575,-135,-5.0,18126,47629785,2680,2695,2575,29552093075,0.0,11476541,,,
2076,051980,센트럴바이오,660,-221,-25.1,4904141,3283245559,617,799,617,29438778600,0.0,44604210,,,
2077,099410,동방선기,2155,-10,-0.5,204677,442155475,2160,2280,2075,29180859310,0.0,13541002,,,
2078,079170,한창산업,5610,40,0.7,10304,56659170,5440,5690,5430,29172000000,0.0,5200000,,,
2079,108675,LG하우시스우,28200,-400,-1.4,730,20574150,28500,28500,28100,29111706000,0.0,1032330,,,
2080,060300,레드로버,610,0,0.0,0,0,0,0,0,29058995780,0.0,47637698,,,
2081,139050,데일리블록체인,645,0,0.0,475592,298343323,627,660,611,28952283345,0.0,44887261,,,
2082,178600,대동고려삼,6500,0,0.0,1,6500,6500,6500,6500,28922400000,0.0,4449600,,,
2083,021880,메이슨캐피탈,291,2,0.7,79672,22800475,287,291,282,28862662728,0.0,99184408,,,
2084,187270,신화콘텍,2845,55,2.0,8277,23019040,2790,2845,2730,28859239025,0.0,10143845,,,
2085,153360,하이골드3호,1785,50,2.9,1,1785,1785,1785,1785,28827375150,0.0,16149790,,,
2086,114190,웰크론강원,1830,-15,-0.8,25591,46589575,1860,1860,1795,28724218020,0.0,15696294,,,
2087,115570,스타플렉스,4440,-30,-0.7,41172,187988460,4435,4800,4435,28654578960,0.0,6453734,,,
2088,023790,동일철강,3900,-125,-3.1,11212,44135660,3970,3990,3755,28645831500,0.0,7345085,,,
2089,28513K,SK케미칼우,19600,-300,-1.5,3390,66500950,20050,20050,19550,28589932000,0.0,1458670,,,
2090,043260,성호전자,801,-14,-1.7,65980,52852297,807,807,792,28514032443,0.0,35598043,,,
2091,011300,성안,500,1,0.2,86354,42083155,488,502,481,28428930000,0.0,56857860,,,
2092,008830,대동기어,3160,-140,-4.2,10143,33161455,3295,3425,3160,28400563200,0.0,8987520,,,
2093,233990,질경이,2105,5,0.2,648,1361380,2095,2215,2095,28291200000,0.0,13440000,,,
2094,103130,웅진에너지,914,0,0.0,0,0,0,0,0,28285852308,0.0,30947322,,,
2095,221800,유투바이오,14800,0,0.0,0,0,0,0,0,28127548000,0.0,1900510,,,
2096,232530,이엠티,2800,0,0.0,1,2800,2800,2800,2800,28125451200,0.0,10044804,,,
2097,093380,풍강,2845,-55,-1.9,47016,133959400,2895,2895,2805,28106645485,0.0,9879313,,,
2098,001465,BYC우,130000,500,0.4,1094,140231000,127000,130000,126500,28000050000,0.0,215385,,,
2099,044780,에이치케이,1510,0,0.0,131090,196862810,1505,1515,1480,27943738370,0.0,18505787,,,
2100,098660,에스티오,3300,-70,-2.1,6287,20968410,3335,3400,3280,27901975200,0.0,8455144,,,
2101,031860,엔에스엔,1165,-70,-5.7,423871,504729720,1210,1240,1165,27766113710,0.0,23833574,,,
2102,064520,바른전자,2090,0,0.0,0,0,0,0,0,27763355180,0.0,13283902,,,
2103,011230,삼화전자,2650,-90,-3.3,42080,113544640,2740,2790,2625,27713541000,0.0,10457940,,,
2104,196700,웹스,2020,5,0.2,377933,766281730,1995,2080,1965,27670921520,0.0,13698476,,,
2105,060380,동양에스텍,2760,-30,-1.1,4677,12946175,2760,2785,2745,27600000000,0.0,10000000,,,
2106,153460,네이블,4225,85,2.0,41379,173126840,4130,4290,4025,27589309150,0.0,6530014,,,
2107,069140,누리플랜,4965,-25,-0.5,30382,149085435,4940,4980,4800,27153758775,0.0,5469035,,,
2108,033050,제이엠아이,833,57,7.4,130586,104814400,775,833,766,27138591886,0.0,32579342,,,
2109,056000,신스타임즈,1935,-120,-5.8,40826,81072160,2055,2055,1935,27122121000,0.0,14016600,,,
2110,090150,광진윈텍,2795,-35,-1.2,97228,270836095,2820,2885,2740,26995208435,0.0,9658393,,,
2111,216400,바이오코아,3900,-250,-6.0,2,8200,4300,4300,3900,26932136400,0.0,6905676,,,
2112,054340,피앤텔,6680,0,0.0,0,0,0,0,0,26927340520,0.0,4031039,,,
2113,079810,디이엔티,2995,-70,-2.3,165363,491212195,3040,3040,2930,26893692350,0.0,8979530,,,
2114,123750,알톤스포츠,2085,0,0.0,53300,111488030,2070,2225,2010,26576029245,0.0,12746297,,,
2115,010640,진양폴리,2635,-5,-0.2,113753,297149625,2590,2705,2450,26350000000,0.0,10000000,,,
2116,130740,티피씨글로벌,2530,-60,-2.3,32040,81062315,2590,2615,2500,26120931870,0.0,10324479,,,
2117,020400,대동금속,10300,-100,-1.0,1229,12579500,10250,10400,10000,26078364000,0.0,2531880,,,
2118,002355,넥센타이어1우B,4010,0,0.0,4184,16756190,4000,4010,3980,26065000000,0.0,6500000,,,
2119,197140,디지캡,3480,-210,-5.7,49359,173489215,3690,3690,3475,25723192560,0.0,7391722,,,
2120,221610,한솔씨앤피,6440,110,1.7,43973,286348840,6330,6800,6330,25719254120,0.0,3993673,,,
2121,159650,하이골드8호,1725,-30,-1.7,12462,21456515,1765,1765,1710,25712727525,0.0,14905929,,,
2122,091440,텔레필드,2825,105,3.9,70976,198599205,2725,2840,2725,25699157775,0.0,9097047,,,
2123,178780,유테크,1475,-25,-1.7,137072,204709485,1545,1545,1455,25642112425,0.0,17384483,,,
2124,000950,전방,15100,-150,-1.0,596,8901750,15250,15250,14750,25368000000,0.0,1680000,,,
2125,054220,비츠로시스,485,0,0.0,0,0,0,0,0,25363340295,0.0,52295547,,,
2126,134580,디엠티,2250,0,0.0,4959,11188980,2250,2300,2225,25312500000,0.0,11250000,,,
2127,052770,와이디온라인,805,0,0.0,0,0,0,0,0,25295832170,0.0,31423394,,,
2128,082660,나인컴플렉스,521,0,0.0,0,0,0,0,0,25199261184,0.0,48367104,,,
2129,173130,오파스넷,6250,-1950,-23.8,1011299,6175226820,5860,6660,5740,25161887500,0.0,4025902,,,
2130,900110,이스트아시아홀딩스,230,0,0.0,0,0,0,0,0,25070157780,0.0,109000686,,,
2131,001770,신화실업,20600,-150,-0.7,2863,58504600,20500,20750,20200,25026486800,0.0,1214878,,,
2132,226400,오스테오닉,2930,-60,-2.0,5285,15445085,2960,2965,2865,24783305380,0.0,8458466,,,
2133,065370,위세아이텍,7160,-500,-6.5,959,6927240,7600,7600,7160,24344000000,0.0,3400000,,,
2134,211050,인카금융서비스,5400,0,0.0,0,0,0,0,0,24267546000,0.0,4493990,,,
2135,086220,네추럴FNP,2295,-405,-15.0,6235,14421520,2595,2595,2295,24267020175,0.0,10573865,,,
2136,039740,한국정보공학,3025,5,0.2,11064,33410810,3010,3075,3005,24255650925,0.0,8018397,,,
2137,191410,육일씨엔에쓰,2590,-215,-7.7,10196,27849670,2790,2790,2590,24250226980,0.0,9363022,,,
2138,208370,셀바스헬스케어,1725,300,21.0,2337410,4058802020,1610,1850,1475,24201203175,0.0,14029683,,,
2139,223310,이에스브이,196,1,0.5,641134,124062241,194,197,189,24110194220,0.0,123011195,,,
2140,189330,씨이랩,10750,-1850,-14.7,101,1086500,11000,11000,10750,24047965000,0.0,2237020,,,
2141,003475,유안타증권우,1860,-30,-1.6,14597,26855620,1885,1885,1825,24016714320,0.0,12912212,,,
2142,004365,세방우,6490,-20,-0.3,217,1373810,6280,6500,6280,23943232500,0.0,3689250,,,
2143,077280,한컴지엠디,2030,-55,-2.6,32230,65028275,2085,2085,1980,23885668170,0.0,11766339,,,
2144,011080,형지I&C,608,1,0.2,24062,14696895,607,630,602,23685046144,0.0,38955668,,,
2145,067730,로지시스,2530,-70,-2.7,11822,30281145,2635,2635,2520,23632532660,0.0,9340922,,,
2146,105330,케이엔더블유,4165,-35,-0.8,3552,14637035,4245,4245,4080,23579510255,0.0,5661347,,,
2147,037400,우리조명,944,-3,-0.3,36356,34097954,938,959,931,23527638624,0.0,24923346,,,
2148,043360,디지아이,2605,-35,-1.3,60123,156997195,2625,2630,2565,23445000000,0.0,9000000,,,
2149,015020,이스타코,545,-11,-2.0,72105,39743467,557,561,540,23354122000,0.0,42851600,,,
2150,004920,씨아이테크,427,-6,-1.4,127380,54408990,433,437,420,23148658932,0.0,54212316,,,
2151,045340,토탈소프트,2700,-105,-3.7,43884,120159230,2805,2835,2700,23106708000,0.0,8558040,,,
2152,099520,ITX엠투엠,1390,-10,-0.7,27923,38655050,1400,1405,1360,22887922090,0.0,16466131,,,
2153,236340,메디젠휴먼케어,9880,-370,-3.6,946,9079230,9990,9990,8850,22772332960,0.0,2304892,,,
2154,158310,스타모빌리티,1885,-125,-6.2,132674,250568580,1905,1985,1790,22755045170,0.0,12071642,,,
2155,098120,마이크로컨텍솔,2735,-25,-0.9,295602,795134650,2725,2745,2625,22735415010,0.0,8312766,,,
2156,012340,뉴인텍,419,-2,-0.5,186283,77412777,415,426,407,22681939433,0.0,54133507,,,
2157,002420,세기상사,55600,-400,-0.7,484,26641500,55100,57400,53300,22662115200,0.0,407592,,,
2158,025870,신라에스지,5650,310,5.8,968057,5446644080,5270,6090,5150,22600000000,0.0,4000000,,,
2159,115610,이미지스,2935,-45,-1.5,7758,22477070,2950,2950,2865,22508890680,0.0,7669128,,,
2160,204210,모두투어리츠,2865,-15,-0.5,9,25875,2885,2885,2865,22423824975,0.0,7826815,,,
2161,140910,에이리츠,6100,-10,-0.2,6027,36564400,6100,6130,6020,22423044900,0.0,3675909,,,
2162,007530,영신금속,1745,0,0.0,0,0,0,0,0,22393529160,0.0,12832968,,,
2163,024940,PN풍년,2205,-115,-5.0,146255,328959575,2330,2330,2190,22050000000,0.0,10000000,,,
2164,101670,코리아에스이,1165,-65,-5.3,114725,135943255,1220,1220,1160,22018500000,0.0,18900000,,,
2165,103230,에스앤더블류,3030,-55,-1.8,41199,124716480,3065,3090,2985,21816000000,0.0,7200000,,,
2166,067770,세진티에스,2585,0,0.0,7900,20342995,2585,2605,2560,21705192905,0.0,8396593,,,
2167,028040,미래SCI,615,-263,-30.0,429980,264437700,615,615,615,21535615515,0.0,35017261,,,
2168,099340,하나니켈1호,937,56,6.4,806439,745656489,881,946,881,21322559400,0.0,22756200,,,
2169,017680,데코앤이,1460,0,0.0,0,0,0,0,0,21294997900,0.0,14585615,,,
2170,135160,지오씨,3125,25,0.8,2,6250,3125,3125,3125,21284725000,0.0,6811112,,,
2171,026910,광진실업,3305,5,0.2,34060,111466260,3300,3305,3250,21169863525,0.0,6405405,,,
2172,267060,명진홀딩스,2950,-45,-1.5,51103,139429000,2705,3150,2550,21167996400,0.0,7175592,,,
2173,217880,틸론,6340,430,7.3,9,57060,6340,6340,6340,21114216120,0.0,3330318,,,
2174,033600,럭슬,720,-18,-2.4,462521,346106626,743,780,720,21043757520,0.0,29227441,,,
2175,008500,일정실업,17450,-50,-0.3,355,6094900,17300,17450,16950,20940000000,0.0,1200000,,,
2176,019490,하이트론,3680,-45,-1.2,443,1643665,3720,3725,3660,20353104800,0.0,5530735,,,
2177,005030,부산주공,480,-4,-0.8,84209,39921830,483,484,467,20327773440,0.0,42349528,,,
2178,080580,오킨스전자,3270,45,1.4,16378,52989440,3200,3275,3165,20274000000,0.0,6200000,,,
2179,101680,한국정밀기계,2410,0,0.0,0,0,0,0,0,20253640000,0.0,8404000,,,
2180,205290,케미메디,2480,0,0.0,0,0,0,0,0,20234687040,0.0,8159148,,,
2181,112190,KC산업,2895,95,3.4,886,2472590,2800,2895,2700,20214797805,0.0,6982659,,,
2182,00806K,대덕전자1우,6100,20,0.3,2550,15408400,6040,6100,6000,20178043600,0.0,3307876,,,
2183,250930,케이비제10호스팩,3865,510,15.2,1284876,4772163250,3365,3990,3190,20136650000,0.0,5210000,,,
2184,054410,케이피티유,3965,-25,-0.6,3474,13691740,3985,3985,3885,20062900000,0.0,5060000,,,
2185,281310,바이오시네틱스,7640,990,14.9,1,7640,7640,7640,7640,20008319600,0.0,2618890,,,
2186,076340,관악산업,4100,-10,-0.2,30,123000,4100,4100,4100,19972986000,0.0,4871460,,,
2187,001210,금호전기,1975,-30,-1.5,200994,400147905,2005,2055,1925,19625930500,0.0,9937180,,,
2188,012600,청호컴넷,2340,-90,-3.7,12661,29689825,2430,2430,2330,19600663680,0.0,8376352,,,
2189,18064K,한진칼우,36450,-950,-2.5,11273,414904700,37000,37200,36000,19565120700,0.0,536766,,,
2190,182690,테라셈,1320,0,0.0,321206,434057445,1300,1420,1280,19005515760,0.0,14398118,,,
2191,239890,피엔에이치테크,9170,0,0.0,0,0,0,0,0,18890200000,0.0,2060000,,,
2192,044990,에이치엔에스하이텍,2500,0,0.0,10010,25025000,2500,2500,2500,18777660000,0.0,7511064,,,
2193,006125,SK디스커버리우,13800,-150,-1.1,6534,89602250,13950,13950,13600,18746679000,0.0,1358455,,,
2194,149010,아이케이세미콘,5980,-220,-3.6,200,1196000,5980,5980,5980,18657600000,0.0,3120000,,,
2195,058450,일야,1170,15,1.3,45869,52438095,1155,1185,1125,18603000000,0.0,15900000,,,
2196,241510,이에스산업,3100,0,0.0,0,0,0,0,0,18547300000,0.0,5983000,,,
2197,000087,하이트진로2우B,16300,-150,-0.9,1034,16747700,16500,16500,16000,18421249400,0.0,1130138,,,
2198,317320,한화에스비아이스팩,4200,150,3.7,5437297,23546923790,4020,4710,3955,18312000000,0.0,4360000,,,
2199,227100,디자인,6840,-200,-2.8,7658,52057340,6970,6970,6610,18200624400,0.0,2660910,,,
2200,009415,태영건설우,7100,-100,-1.4,34544,241271110,7250,7250,6870,18158108000,0.0,2557480,,,
2201,217190,제너셈,2065,5,0.2,6713,13724135,2040,2070,2015,18108344310,0.0,8769174,,,
2202,058110,멕아이씨에스,3370,-140,-4.0,42462,147124245,3510,3865,3365,18068255000,0.0,5361500,,,
2203,025890,한국주강,1595,-15,-0.9,50281,80072090,1605,1625,1575,18038268105,0.0,11309259,,,
2204,013720,청보산업,2190,35,1.6,54131,118577685,2175,2340,2155,17911508490,0.0,8178771,,,
2205,069330,유아이디,1505,-40,-2.6,14583,22100610,1510,1545,1495,17891126960,0.0,11887792,,,
2206,319400,엔에이치스팩14호,2070,-5,-0.2,426,881900,2075,2075,2070,17843400000,0.0,8620000,,,
2207,242350,피엔아이컴퍼니,3700,-45,-1.2,301,960700,3190,3700,3190,17617624000,0.0,4761520,,,
2208,096870,엘디티,2630,-95,-3.5,12208,32428605,2695,2725,2610,17564192000,0.0,6678400,,,
2209,329050,구스앤홈,14600,0,0.0,0,0,0,0,0,17520000000,0.0,1200000,,,
2210,232680,라온테크,4035,-90,-2.2,0,0,0,0,0,17423957175,0.0,4318205,,,
2211,266170,앤유엔터테인먼트,7900,300,4.0,62,490000,8000,8000,7900,17334567100,0.0,2194249,,,
2212,278380,원바이오젠,8000,110,1.4,500,4004000,8020,8020,8000,17332480000,0.0,2166560,,,
2213,222810,한류AI센터,887,-108,-10.8,586497,535038160,994,994,877,17327816422,0.0,19535306,,,
2214,258050,테크트랜스,2395,-245,-9.3,132,299550,2300,2395,2245,17233325485,0.0,7195543,,,
2215,058420,제이웨이,920,-30,-3.2,62907,58471038,950,951,920,17051473200,0.0,18534210,,,
2216,123260,파인넥스,701,0,0.0,0,0,0,0,0,16834861995,0.0,24015495,,,
2217,222670,플럼라인생명과학,6940,90,1.3,19,129510,6600,6990,6600,16676820000,0.0,2403000,,,
2218,001685,대상우,12150,-450,-3.6,27318,330805550,12450,12600,12000,16648209450,0.0,1370223,,,
2219,106080,지투하이소닉,798,0,0.0,0,0,0,0,0,16475255832,0.0,20645684,,,
2220,225220,제놀루션,5210,180,3.6,3379,17604590,5210,5210,5210,16395312530,0.0,3146893,,,
2221,299670,에스엠비나,15000,0,0.0,101,1475000,14600,15000,14600,16350000000,0.0,1090000,,,
2222,113810,디젠스,501,-1,-0.2,118871,60266325,523,525,500,16346653551,0.0,32628051,,,
2223,273060,엔에이치스팩12호,2175,-55,-2.5,2164,4713010,2245,2245,2170,16334250000,0.0,7510000,,,
2224,278990,파인이엠텍,4500,0,0.0,0,0,0,0,0,16308999000,0.0,3624222,,,
2225,323940,케이비제18호스팩,2065,5,0.2,98722,203684405,2060,2070,2050,16152430000,0.0,7822000,,,
2226,210610,소프트캠프,7190,390,5.7,402,2835010,7820,7820,7050,16144296580,0.0,2245382,,,
2227,232830,시큐센,10000,-350,-3.4,512,4862900,9150,10000,8900,16060760000,0.0,1606076,,,
2228,291230,삼성스팩2호,2100,0,0.0,3041,6367635,2105,2105,2090,15855000000,0.0,7550000,,,
2229,053060,세동,732,-13,-1.7,65587,48207476,745,755,729,15672852000,0.0,21411000,,,
2230,224810,엄지하우스,3715,-655,-15.0,20,74300,3715,3715,3715,15603000000,0.0,4200000,,,
2231,033790,스카이문스테크놀로지,910,-90,-9.0,21543,19923982,1000,1000,910,15576561000,0.0,17117100,,,
2232,158300,에스에이티이엔지,4830,0,0.0,0,0,0,0,0,15504300000,0.0,3210000,,,
2233,215570,크로넥스,4850,-810,-14.3,240,1165250,6100,6100,4850,15459375000,0.0,3187500,,,
2234,003495,대한항공우,13700,-150,-1.1,6509,88971350,13800,14050,13550,15217877800,0.0,1110794,,,
2235,080440,에스제이케이,1595,-15,-0.9,82388,134459840,1580,1725,1575,14990940855,0.0,9398709,,,
2236,200580,메디쎄이,4300,0,0.0,0,0,0,0,0,14956083700,0.0,3478159,,,
2237,000725,현대건설우,150000,-1500,-1.0,905,133844500,150000,151000,142000,14828400000,0.0,98856,,,
2238,256840,엔에이치스팩11호,2170,0,0.0,0,0,0,0,0,14821100000,0.0,6830000,,,
2239,288490,나라소프트,598,-4,-0.7,8944,4751650,601,601,521,14812460000,0.0,24770000,,,
2240,199150,데이터스트림즈,3600,0,0.0,90,324000,3600,3600,3600,14751352800,0.0,4097598,,,
2241,121850,코이즈,1400,-20,-1.4,113724,164659305,1390,1510,1385,14745976000,0.0,10532840,,,
2242,224880,SGA임베디드,2990,0,0.0,0,0,0,0,0,14705313350,0.0,4918165,,,
2243,200350,래몽래인,4495,0,0.0,0,0,0,0,0,14315109630,0.0,3184674,,,
2244,243870,굿센,10600,-1800,-14.5,253,2691100,10900,10900,10600,14267080600,0.0,1345951,,,
2245,244880,나눔테크,2800,300,12.0,3163,7911295,2500,2800,2500,14056000000,0.0,5020000,,,
2246,120780,전우정밀,4385,0,0.0,0,0,0,0,0,13593500000,0.0,3100000,,,
2247,285770,라이프사이언스테크놀로지,4250,250,6.2,181,719510,3800,4600,3400,13570250000,0.0,3193000,,,
2248,210120,빅텐츠,7140,100,1.4,605,3637420,8000,8000,6000,13530300000,0.0,1895000,,,
2249,194510,파티게임즈,536,0,0.0,0,0,0,0,0,13125755600,0.0,24488350,,,
2250,005257,녹십자홀딩스2우,15450,-500,-3.1,199,3115700,15800,15950,15450,13070545500,0.0,845990,,,
2251,000075,삼양홀딩스우,42900,-300,-0.7,129,5562750,43700,43700,42900,13044088200,0.0,304058,,,
2252,327970,케어룸의료산업,13000,0,0.0,0,0,0,0,0,13000000000,0.0,1000000,,,
2253,277480,신한제4호스팩,2110,10,0.5,731,1535110,2100,2110,2100,12681100000,0.0,6010000,,,
2254,000885,한화우,26400,-300,-1.1,10358,271565350,26700,26850,25900,12653361600,0.0,479294,,,
2255,323350,다원넥스뷰,18050,0,0.0,0,0,0,0,0,12635000000,0.0,700000,,,
2256,002995,금호산업우,43150,-2200,-4.8,8858,381409150,43300,45300,42200,12611277900,0.0,292266,,,
2257,000145,하이트진로홀딩스우,26600,-150,-0.6,278631,7724819800,26500,30200,26200,12523546000,0.0,470810,,,
2258,005725,넥센우,3450,-85,-2.4,2175,7488565,3400,3470,3400,12422070000,0.0,3600600,,,
2259,222160,바이옵트로,2195,0,0.0,0,0,0,0,0,12373930570,0.0,5637326,,,
2260,004255,NPC우,2325,55,2.4,5614,12856560,2300,2325,2255,12276000000,0.0,5280000,,,
2261,311060,엘에이티,10900,-650,-5.6,100,1090000,10900,10900,10900,12270566000,0.0,1125740,,,
2262,145995,삼양사우,32800,-150,-0.5,190,6146300,32950,32950,32250,12138296000,0.0,370070,,,
2263,058970,엠로,2490,-5,-0.2,0,0,0,0,0,11989350000,0.0,4815000,,,
2264,009835,한화케미칼우,10650,-200,-1.8,6633,70080000,10850,10850,10400,11967799050,0.0,1123737,,,
2265,254120,IBKS제5호스팩,2605,-165,-6.0,356564,941452975,2705,2745,2590,11722500000,0.0,4500000,,,
2266,317030,케이비17호스팩,2100,-10,-0.5,1218,2558575,2115,2115,2100,11468100000,0.0,5461000,,,
2267,284620,하나금융11호스팩,2105,10,0.5,1449,3027190,2095,2105,2085,11369105000,0.0,5401000,,,
2268,008355,남선알미우,36700,150,0.4,110831,4382840750,37100,43200,36500,11299563000,0.0,307890,,,
2269,019175,신풍제약우,5100,-80,-1.5,7026,35421775,5300,5300,4995,11220000000,0.0,2200000,,,
2270,185190,수프로,3000,305,11.3,1,3000,3000,3000,3000,11086350000,0.0,3695450,,,
2271,266870,파워풀엑스,1700,0,0.0,2154,3980505,1900,1900,1700,10894756000,0.0,6408680,,,
2272,307070,SK4호스팩,2095,-5,-0.2,7521,15723500,2090,2100,2085,10810200000,0.0,5160000,,,
2273,202960,판도라티비,895,-2,-0.2,3,2675,900,900,880,10664445890,0.0,11915582,,,
2274,265480,미래에셋대우스팩1호,2200,0,0.0,3214,7062940,2160,2230,2160,10648000000,0.0,4840000,,,
2275,307750,대신밸런스제6호스팩,2125,5,0.2,13363,28328015,2120,2125,2115,10646250000,0.0,5010000,,,
2276,199290,바이오프로테크,3300,0,0.0,0,0,0,0,0,10578777000,0.0,3205690,,,
2277,291210,한국제7호스팩,2090,0,0.0,21575,44792920,2090,2100,2070,10575400000,0.0,5060000,,,
2278,012205,계양전기우,7500,-300,-3.8,22723,172464960,7520,7720,7500,10500000000,0.0,1400000,,,
2279,217320,썬테크,10000,0,0.0,10,100000,10000,10000,10000,10500000000,0.0,1050000,,,
2280,002025,코오롱우,9750,-250,-2.5,4587,44819890,10200,10200,9610,10494802500,0.0,1076390,,,
2281,264850,IBKS제6호스팩,2430,0,0.0,0,0,0,0,0,10485450000,0.0,4315000,,,
2282,281740,동부스팩5호,2160,-30,-1.4,2941,6440115,2190,2190,2155,10454400000,0.0,4840000,,,
